Rocket,Launch,Mach Number,Pitch (deg),Roll (deg),drag vector (N),Total Drag (N),C_D vector,Total C_D,Moment x_locations,Moments (Nm),C_M vectors
Athena,v2,0.05,13,45,"[-1.446, -4.686, -4.129]",6.411,"[-0.581, -1.883, -1.659]",2.577,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.015, 3.782, -4.246], [0.015, 3.369, -3.777], [0.015, 2.956, -3.308], [0.015, 2.543, -2.84], [0.015, 2.13, -2.371], [0.015, 1.718, -1.902], [0.015, 1.305, -1.434], [0.015, 0.892, -0.965], [0.015, 0.479, -0.497], [0.015, 0.066, -0.028], [0.015, -0.347, 0.441], [0.015, -0.76, 0.909], [0.015, -1.173, 1.378], [0.015, -1.586, 1.847], [0.015, -1.999, 2.315], [0.015, -2.412, 2.784], [0.015, -2.824, 3.253], [0.015, -3.237, 3.721], [0.015, -3.65, 4.19], [0.015, -4.063, 4.658], [0.015, -4.476, 5.127], [0.015, -4.889, 5.596], [0.015, -5.302, 6.064], [0.015, -5.715, 6.533], [0.015, -6.128, 7.002]]","[[0.046, 11.603, -13.026], [0.046, 10.336, -11.587], [0.046, 9.069, -10.148], [0.046, 7.801, -8.713], [0.046, 6.534, -7.274], [0.046, 5.271, -5.835], [0.046, 4.004, -4.399], [0.046, 2.737, -2.96], [0.046, 1.469, -1.525], [0.046, 0.202, -0.086], [0.046, -1.065, 1.353], [0.046, -2.332, 2.789], [0.046, -3.599, 4.227], [0.046, -4.866, 5.666], [0.046, -6.133, 7.102], [0.046, -7.4, 8.541], [0.046, -8.664, 9.98], [0.046, -9.931, 11.415], [0.046, -11.198, 12.854], [0.046, -12.465, 14.29], [0.046, -13.732, 15.729], [0.046, -14.999, 17.168], [0.046, -16.266, 18.603], [0.046, -17.533, 20.042], [0.046, -18.8, 21.481]]"
Athena,v2,0.4,1,45,"[-75.257, -17.869, -17.375]",79.277,"[-0.473, -0.112, -0.109]",0.498,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.171, 13.348, -13.343], [0.171, 11.611, -11.556], [0.171, 9.873, -9.769], [0.171, 8.136, -7.982], [0.171, 6.398, -6.195], [0.171, 4.661, -4.409], [0.171, 2.923, -2.622], [0.171, 1.186, -0.835], [0.171, -0.552, 0.952], [0.171, -2.289, 2.739], [0.171, -4.027, 4.526], [0.171, -5.764, 6.313], [0.171, -7.502, 8.099], [0.171, -9.239, 9.886], [0.171, -10.977, 11.673], [0.171, -12.714, 13.46], [0.171, -14.452, 15.247], [0.171, -16.189, 17.034], [0.171, -17.927, 18.821], [0.171, -19.664, 20.607], [0.171, -21.402, 22.394], [0.171, -23.139, 24.181], [0.171, -24.877, 25.968], [0.171, -26.614, 27.755], [0.171, -28.352, 29.542]]","[[0.008, 0.64, -0.64], [0.008, 0.557, -0.554], [0.008, 0.473, -0.468], [0.008, 0.39, -0.383], [0.008, 0.307, -0.297], [0.008, 0.223, -0.211], [0.008, 0.14, -0.126], [0.008, 0.057, -0.04], [0.008, -0.026, 0.046], [0.008, -0.11, 0.131], [0.008, -0.193, 0.217], [0.008, -0.276, 0.303], [0.008, -0.36, 0.388], [0.008, -0.443, 0.474], [0.008, -0.526, 0.56], [0.008, -0.609, 0.645], [0.008, -0.693, 0.731], [0.008, -0.776, 0.817], [0.008, -0.859, 0.902], [0.008, -0.943, 0.988], [0.008, -1.026, 1.073], [0.008, -1.109, 1.159], [0.008, -1.192, 1.245], [0.008, -1.276, 1.33], [0.008, -1.359, 1.416]]"
Athena,v2,0.05,3,30,"[-1.463, -0.566, -1.092]",1.911,"[-0.588, -0.227, -0.439]",0.768,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.003, 0.839, -0.475], [0.003, 0.73, -0.419], [0.003, 0.621, -0.362], [0.003, 0.511, -0.305], [0.003, 0.402, -0.249], [0.003, 0.293, -0.192], [0.003, 0.184, -0.136], [0.003, 0.075, -0.079], [0.003, -0.035, -0.023], [0.003, -0.144, 0.034], [0.003, -0.253, 0.091], [0.003, -0.362, 0.147], [0.003, -0.471, 0.204], [0.003, -0.581, 0.26], [0.003, -0.69, 0.317], [0.003, -0.799, 0.374], [0.003, -0.908, 0.43], [0.003, -1.017, 0.487], [0.003, -1.126, 0.543], [0.003, -1.236, 0.6], [0.003, -1.345, 0.656], [0.003, -1.454, 0.713], [0.003, -1.563, 0.77], [0.003, -1.672, 0.826], [0.003, -1.782, 0.883]]","[[0.009, 2.574, -1.457], [0.009, 2.24, -1.285], [0.009, 1.905, -1.111], [0.009, 1.568, -0.936], [0.009, 1.233, -0.764], [0.009, 0.899, -0.589], [0.009, 0.564, -0.417], [0.009, 0.23, -0.242], [0.009, -0.107, -0.071], [0.009, -0.442, 0.104], [0.009, -0.776, 0.279], [0.009, -1.111, 0.451], [0.009, -1.445, 0.626], [0.009, -1.782, 0.798], [0.009, -2.117, 0.973], [0.009, -2.451, 1.147], [0.009, -2.786, 1.319], [0.009, -3.12, 1.494], [0.009, -3.454, 1.666], [0.009, -3.792, 1.841], [0.009, -4.126, 2.012], [0.009, -4.461, 2.187], [0.009, -4.795, 2.362], [0.009, -5.129, 2.534], [0.009, -5.467, 2.709]]"
Athena,v2,0.15,1,45,"[-11.706, -2.365, -2.423]",12.186,"[-0.523, -0.106, -0.108]",0.544,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.019, 1.937, -1.928], [0.019, 1.695, -1.691], [0.019, 1.452, -1.455], [0.019, 1.21, -1.218], [0.019, 0.968, -0.982], [0.019, 0.725, -0.745], [0.019, 0.483, -0.509], [0.019, 0.241, -0.272], [0.019, -0.002, -0.036], [0.019, -0.244, 0.201], [0.019, -0.486, 0.437], [0.019, -0.729, 0.674], [0.019, -0.971, 0.91], [0.019, -1.213, 1.147], [0.019, -1.456, 1.383], [0.019, -1.698, 1.62], [0.019, -1.94, 1.856], [0.019, -2.183, 2.093], [0.019, -2.425, 2.329], [0.019, -2.667, 2.566], [0.019, -2.91, 2.802], [0.019, -3.152, 3.039], [0.019, -3.395, 3.275], [0.019, -3.637, 3.512], [0.019, -3.879, 3.748]]","[[0.006, 0.66, -0.657], [0.006, 0.578, -0.576], [0.006, 0.495, -0.496], [0.006, 0.412, -0.415], [0.006, 0.33, -0.335], [0.006, 0.247, -0.254], [0.006, 0.165, -0.174], [0.006, 0.082, -0.093], [0.006, -0.001, -0.012], [0.006, -0.083, 0.069], [0.006, -0.166, 0.149], [0.006, -0.248, 0.23], [0.006, -0.331, 0.31], [0.006, -0.413, 0.391], [0.006, -0.496, 0.471], [0.006, -0.579, 0.552], [0.006, -0.661, 0.633], [0.006, -0.744, 0.713], [0.006, -0.827, 0.794], [0.006, -0.909, 0.875], [0.006, -0.992, 0.955], [0.006, -1.074, 1.036], [0.006, -1.157, 1.116], [0.006, -1.24, 1.197], [0.006, -1.322, 1.278]]"
Athena,v2,0.5,3,30,"[-117.262, -59.036, -111.478]",172.23,"[-0.471, -0.237, -0.448]",0.692,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.159, 79.268, -44.832], [0.159, 68.12, -38.928], [0.159, 56.973, -33.024], [0.159, 45.825, -27.121], [0.159, 34.677, -21.217], [0.159, 23.529, -15.313], [0.159, 12.381, -9.41], [0.159, 1.233, -3.506], [0.159, -9.914, 2.397], [0.159, -21.062, 8.301], [0.159, -32.21, 14.205], [0.159, -43.358, 20.108], [0.159, -54.506, 26.012], [0.159, -65.654, 31.915], [0.159, -76.801, 37.819], [0.159, -87.949, 43.723], [0.159, -99.097, 49.626], [0.159, -110.245, 55.53], [0.159, -121.393, 61.434], [0.159, -132.541, 67.337], [0.159, -143.688, 73.241], [0.159, -154.836, 79.144], [0.159, -165.984, 85.048], [0.159, -177.132, 90.952], [0.159, -188.28, 96.855]]","[[0.005, 2.432, -1.375], [0.005, 2.09, -1.194], [0.005, 1.748, -1.013], [0.005, 1.406, -0.832], [0.005, 1.064, -0.651], [0.005, 0.722, -0.47], [0.005, 0.38, -0.289], [0.005, 0.038, -0.108], [0.005, -0.304, 0.074], [0.005, -0.646, 0.255], [0.005, -0.988, 0.436], [0.005, -1.33, 0.617], [0.005, -1.672, 0.798], [0.005, -2.014, 0.979], [0.005, -2.356, 1.16], [0.005, -2.698, 1.341], [0.005, -3.04, 1.522], [0.005, -3.382, 1.704], [0.005, -3.724, 1.885], [0.005, -4.066, 2.066], [0.005, -4.408, 2.247], [0.005, -4.75, 2.428], [0.005, -5.092, 2.609], [0.005, -5.434, 2.79], [0.005, -5.776, 2.971]]"
Athena,v2,0.75,11,15,"[-266.97, -239.008, -1291.58]",1340.365,"[-0.477, -0.427, -2.307]",2.394,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[6.543, 921.472, -242.276], [6.543, 792.314, -218.375], [6.543, 663.156, -194.474], [6.543, 533.998, -170.573], [6.543, 404.84, -146.672], [6.543, 275.682, -122.772], [6.543, 146.524, -98.871], [6.543, 17.366, -74.97], [6.543, -111.792, -51.069], [6.543, -240.95, -27.168], [6.543, -370.108, -3.268], [6.543, -499.266, 20.633], [6.543, -628.424, 44.534], [6.543, -757.582, 68.435], [6.543, -886.74, 92.336], [6.543, -1015.898, 116.236], [6.543, -1145.056, 140.137], [6.543, -1274.214, 164.038], [6.543, -1403.372, 187.939], [6.543, -1532.53, 211.84], [6.543, -1661.688, 235.74], [6.543, -1790.847, 259.641], [6.543, -1920.005, 283.542], [6.543, -2049.163, 307.443], [6.543, -2178.321, 331.344]]","[[0.089, 12.564, -3.303], [0.089, 10.803, -2.977], [0.089, 9.042, -2.652], [0.089, 7.281, -2.326], [0.089, 5.52, -2.0], [0.089, 3.759, -1.674], [0.089, 1.998, -1.348], [0.089, 0.237, -1.022], [0.089, -1.524, -0.696], [0.089, -3.285, -0.37], [0.089, -5.046, -0.045], [0.089, -6.807, 0.281], [0.089, -8.568, 0.607], [0.089, -10.329, 0.933], [0.089, -12.091, 1.259], [0.089, -13.852, 1.585], [0.089, -15.613, 1.911], [0.089, -17.374, 2.237], [0.089, -19.135, 2.563], [0.089, -20.896, 2.888], [0.089, -22.657, 3.214], [0.089, -24.418, 3.54], [0.089, -26.179, 3.866], [0.089, -27.94, 4.192], [0.089, -29.701, 4.518]]"
Athena,v2,0.5,2,30,"[-117.065, -39.906, -73.086]",143.66,"[-0.47, -0.16, -0.294]",0.577,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.079, 52.064, -29.546], [0.079, 44.756, -25.555], [0.079, 37.447, -21.565], [0.079, 30.138, -17.574], [0.079, 22.83, -13.584], [0.079, 15.521, -9.593], [0.079, 8.213, -5.602], [0.079, 0.904, -1.612], [0.079, -6.404, 2.379], [0.079, -13.713, 6.369], [0.079, -21.022, 10.36], [0.079, -28.33, 14.351], [0.079, -35.639, 18.341], [0.079, -42.947, 22.332], [0.079, -50.256, 26.322], [0.079, -57.565, 30.313], [0.079, -64.873, 34.304], [0.079, -72.182, 38.294], [0.079, -79.49, 42.285], [0.079, -86.799, 46.276], [0.079, -94.107, 50.266], [0.079, -101.416, 54.257], [0.079, -108.725, 58.247], [0.079, -116.033, 62.238], [0.079, -123.342, 66.229]]","[[0.002, 1.597, -0.906], [0.002, 1.373, -0.784], [0.002, 1.149, -0.662], [0.002, 0.925, -0.539], [0.002, 0.7, -0.417], [0.002, 0.476, -0.294], [0.002, 0.252, -0.172], [0.002, 0.028, -0.049], [0.002, -0.196, 0.073], [0.002, -0.421, 0.195], [0.002, -0.645, 0.318], [0.002, -0.869, 0.44], [0.002, -1.093, 0.563], [0.002, -1.318, 0.685], [0.002, -1.542, 0.808], [0.002, -1.766, 0.93], [0.002, -1.99, 1.052], [0.002, -2.214, 1.175], [0.002, -2.439, 1.297], [0.002, -2.663, 1.42], [0.002, -2.887, 1.542], [0.002, -3.111, 1.665], [0.002, -3.335, 1.787], [0.002, -3.56, 1.909], [0.002, -3.784, 2.032]]"
Athena,v2,0.05,2,30,"[-1.45, -0.381, -0.713]",1.66,"[-0.583, -0.153, -0.287]",0.667,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.002, 0.55, -0.314], [0.002, 0.479, -0.276], [0.002, 0.407, -0.238], [0.002, 0.336, -0.2], [0.002, 0.265, -0.162], [0.002, 0.194, -0.124], [0.002, 0.122, -0.086], [0.002, 0.051, -0.048], [0.002, -0.02, -0.009], [0.002, -0.092, 0.029], [0.002, -0.163, 0.067], [0.002, -0.234, 0.105], [0.002, -0.306, 0.143], [0.002, -0.377, 0.181], [0.002, -0.448, 0.219], [0.002, -0.519, 0.257], [0.002, -0.591, 0.295], [0.002, -0.662, 0.333], [0.002, -0.733, 0.371], [0.002, -0.805, 0.41], [0.002, -0.876, 0.448], [0.002, -0.947, 0.486], [0.002, -1.018, 0.524], [0.002, -1.09, 0.562], [0.002, -1.161, 0.6]]","[[0.006, 1.687, -0.963], [0.006, 1.469, -0.847], [0.006, 1.249, -0.73], [0.006, 1.031, -0.614], [0.006, 0.813, -0.497], [0.006, 0.595, -0.38], [0.006, 0.374, -0.264], [0.006, 0.156, -0.147], [0.006, -0.061, -0.028], [0.006, -0.282, 0.089], [0.006, -0.5, 0.206], [0.006, -0.718, 0.322], [0.006, -0.939, 0.439], [0.006, -1.157, 0.555], [0.006, -1.374, 0.672], [0.006, -1.592, 0.788], [0.006, -1.813, 0.905], [0.006, -2.031, 1.022], [0.006, -2.249, 1.138], [0.006, -2.47, 1.258], [0.006, -2.687, 1.374], [0.006, -2.905, 1.491], [0.006, -3.123, 1.608], [0.006, -3.344, 1.724], [0.006, -3.562, 1.841]]"
Athena,v2,0.4,9,15,"[-75.026, -49.597, -265.416]",280.24,"[-0.471, -0.311, -1.667]",1.76,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[1.294, 201.796, -53.152], [1.294, 175.255, -48.193], [1.294, 148.713, -43.233], [1.294, 122.171, -38.273], [1.294, 95.63, -33.314], [1.294, 69.088, -28.354], [1.294, 42.547, -23.394], [1.294, 16.005, -18.434], [1.294, -10.537, -13.475], [1.294, -37.078, -8.515], [1.294, -63.62, -3.555], [1.294, -90.161, 1.404], [1.294, -116.703, 6.364], [1.294, -143.244, 11.324], [1.294, -169.786, 16.284], [1.294, -196.328, 21.243], [1.294, -222.869, 26.203], [1.294, -249.411, 31.163], [1.294, -275.952, 36.123], [1.294, -302.494, 41.082], [1.294, -329.036, 46.042], [1.294, -355.577, 51.002], [1.294, -382.119, 55.961], [1.294, -408.66, 60.921], [1.294, -435.202, 65.881]]","[[0.062, 9.673, -2.548], [0.062, 8.401, -2.31], [0.062, 7.129, -2.072], [0.062, 5.856, -1.835], [0.062, 4.584, -1.597], [0.062, 3.312, -1.359], [0.062, 2.039, -1.121], [0.062, 0.767, -0.884], [0.062, -0.505, -0.646], [0.062, -1.777, -0.408], [0.062, -3.05, -0.17], [0.062, -4.322, 0.067], [0.062, -5.594, 0.305], [0.062, -6.866, 0.543], [0.062, -8.139, 0.781], [0.062, -9.411, 1.018], [0.062, -10.683, 1.256], [0.062, -11.955, 1.494], [0.062, -13.228, 1.732], [0.062, -14.5, 1.969], [0.062, -15.772, 2.207], [0.062, -17.045, 2.445], [0.062, -18.317, 2.682], [0.062, -19.589, 2.92], [0.062, -20.861, 3.158]]"
Athena,v2,0.8,11,30,"[-311.373, -641.272, -1314.57]",1495.419,"[-0.489, -1.007, -2.064]",2.348,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[6.285, 933.859, -541.628], [6.285, 802.402, -477.501], [6.285, 670.945, -413.374], [6.285, 539.488, -349.247], [6.285, 408.031, -285.119], [6.285, 276.574, -220.992], [6.285, 145.116, -156.865], [6.285, 13.659, -92.738], [6.285, -117.798, -28.61], [6.285, -249.255, 35.517], [6.285, -380.712, 99.644], [6.285, -512.169, 163.771], [6.285, -643.626, 227.899], [6.285, -775.083, 292.026], [6.285, -906.54, 356.153], [6.285, -1037.997, 420.28], [6.285, -1169.454, 484.408], [6.285, -1300.911, 548.535], [6.285, -1432.368, 612.662], [6.285, -1563.825, 676.789], [6.285, -1695.282, 740.916], [6.285, -1826.739, 805.044], [6.285, -1958.196, 869.171], [6.285, -2089.653, 933.298], [6.285, -2221.11, 997.425]]","[[0.075, 11.191, -6.491], [0.075, 9.616, -5.722], [0.075, 8.04, -4.954], [0.075, 6.465, -4.185], [0.075, 4.89, -3.417], [0.075, 3.314, -2.648], [0.075, 1.739, -1.88], [0.075, 0.164, -1.111], [0.075, -1.412, -0.343], [0.075, -2.987, 0.426], [0.075, -4.562, 1.194], [0.075, -6.138, 1.963], [0.075, -7.713, 2.731], [0.075, -9.288, 3.5], [0.075, -10.864, 4.268], [0.075, -12.439, 5.037], [0.075, -14.014, 5.805], [0.075, -15.59, 6.573], [0.075, -17.165, 7.342], [0.075, -18.74, 8.11], [0.075, -20.316, 8.879], [0.075, -21.891, 9.647], [0.075, -23.466, 10.416], [0.075, -25.042, 11.184], [0.075, -26.617, 11.953]]"
Athena,v2,0.2,5,45,"[-20.398, -22.653, -22.921]",38.14,"[-0.512, -0.569, -0.576]",0.958,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.067, 18.016, -18.29], [0.067, 15.723, -16.025], [0.067, 13.431, -13.76], [0.067, 11.139, -11.494], [0.067, 8.847, -9.229], [0.067, 6.555, -6.964], [0.067, 4.263, -4.698], [0.067, 1.971, -2.433], [0.067, -0.322, -0.168], [0.067, -2.614, 2.098], [0.067, -4.906, 4.363], [0.067, -7.198, 6.628], [0.067, -9.49, 8.894], [0.067, -11.782, 11.159], [0.067, -14.074, 13.424], [0.067, -16.367, 15.69], [0.067, -18.659, 17.955], [0.067, -20.951, 20.22], [0.067, -23.243, 22.485], [0.067, -25.535, 24.751], [0.067, -27.827, 27.016], [0.067, -30.119, 29.281], [0.067, -32.412, 31.547], [0.067, -34.704, 33.812], [0.067, -36.996, 36.077]]","[[0.013, 3.454, -3.507], [0.013, 3.015, -3.073], [0.013, 2.575, -2.638], [0.013, 2.136, -2.204], [0.013, 1.696, -1.77], [0.013, 1.257, -1.335], [0.013, 0.817, -0.901], [0.013, 0.378, -0.467], [0.013, -0.062, -0.032], [0.013, -0.501, 0.402], [0.013, -0.941, 0.837], [0.013, -1.38, 1.271], [0.013, -1.82, 1.705], [0.013, -2.259, 2.14], [0.013, -2.699, 2.574], [0.013, -3.138, 3.008], [0.013, -3.578, 3.443], [0.013, -4.017, 3.877], [0.013, -4.457, 4.311], [0.013, -4.896, 4.746], [0.013, -5.336, 5.18], [0.013, -5.775, 5.614], [0.013, -6.215, 6.049], [0.013, -6.654, 6.483], [0.013, -7.094, 6.917]]"
Athena,v2,0.75,5,45,"[-267.589, -367.74, -370.22]",586.43,"[-0.478, -0.657, -0.661]",1.047,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.528, 251.828, -256.284], [0.528, 214.806, -219.51], [0.528, 177.784, -182.736], [0.528, 140.762, -145.962], [0.528, 103.74, -109.188], [0.528, 66.718, -72.414], [0.528, 29.695, -35.64], [0.528, -7.327, 1.134], [0.528, -44.349, 37.908], [0.528, -81.371, 74.682], [0.528, -118.393, 111.456], [0.528, -155.415, 148.23], [0.528, -192.437, 185.004], [0.528, -229.459, 221.778], [0.528, -266.481, 258.552], [0.528, -303.503, 295.326], [0.528, -340.525, 332.1], [0.528, -377.547, 368.874], [0.528, -414.569, 405.648], [0.528, -451.591, 442.422], [0.528, -488.613, 479.196], [0.528, -525.635, 515.97], [0.528, -562.657, 552.744], [0.528, -599.679, 589.518], [0.528, -636.701, 626.292]]","[[0.007, 3.434, -3.494], [0.007, 2.929, -2.993], [0.007, 2.424, -2.492], [0.007, 1.919, -1.99], [0.007, 1.414, -1.489], [0.007, 0.91, -0.987], [0.007, 0.405, -0.486], [0.007, -0.1, 0.015], [0.007, -0.605, 0.517], [0.007, -1.109, 1.018], [0.007, -1.614, 1.52], [0.007, -2.119, 2.021], [0.007, -2.624, 2.522], [0.007, -3.129, 3.024], [0.007, -3.633, 3.525], [0.007, -4.138, 4.027], [0.007, -4.643, 4.528], [0.007, -5.148, 5.03], [0.007, -5.653, 5.531], [0.007, -6.157, 6.032], [0.007, -6.662, 6.534], [0.007, -7.167, 7.035], [0.007, -7.672, 7.537], [0.007, -8.177, 8.038], [0.007, -8.681, 8.539]]"
Athena,v2,0.3,7,30,"[-43.035, -48.514, -96.183]",116.004,"[-0.48, -0.542, -1.074]",1.295,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.422, 73.505, -42.525], [0.422, 63.887, -37.674], [0.422, 54.268, -32.822], [0.422, 44.65, -27.971], [0.422, 35.032, -23.119], [0.422, 25.413, -18.268], [0.422, 15.795, -13.417], [0.422, 6.177, -8.565], [0.422, -3.442, -3.714], [0.422, -13.06, 1.138], [0.422, -22.678, 5.989], [0.422, -32.297, 10.841], [0.422, -41.915, 15.692], [0.422, -51.533, 20.543], [0.422, -61.152, 25.395], [0.422, -70.77, 30.246], [0.422, -80.388, 35.098], [0.422, -90.007, 39.949], [0.422, -99.625, 44.801], [0.422, -109.243, 49.652], [0.422, -118.862, 54.504], [0.422, -128.48, 59.355], [0.422, -138.098, 64.206], [0.422, -147.717, 69.058], [0.422, -157.335, 73.909]]","[[0.036, 6.264, -3.624], [0.036, 5.444, -3.21], [0.036, 4.625, -2.797], [0.036, 3.805, -2.384], [0.036, 2.985, -1.97], [0.036, 2.166, -1.557], [0.036, 1.346, -1.143], [0.036, 0.526, -0.73], [0.036, -0.293, -0.316], [0.036, -1.113, 0.097], [0.036, -1.933, 0.51], [0.036, -2.752, 0.924], [0.036, -3.572, 1.337], [0.036, -4.392, 1.751], [0.036, -5.211, 2.164], [0.036, -6.031, 2.577], [0.036, -6.85, 2.991], [0.036, -7.67, 3.404], [0.036, -8.49, 3.818], [0.036, -9.309, 4.231], [0.036, -10.129, 4.645], [0.036, -10.949, 5.058], [0.036, -11.768, 5.471], [0.036, -12.588, 5.885], [0.036, -13.408, 6.298]]"
Athena,v2,0.75,4,45,"[-266.547, -291.536, -293.993]",492.415,"[-0.476, -0.521, -0.525]",0.88,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.272, 197.429, -199.006], [0.272, 168.03, -169.852], [0.272, 138.63, -140.699], [0.272, 109.231, -111.545], [0.272, 79.832, -82.392], [0.272, 50.433, -53.238], [0.272, 21.033, -24.084], [0.272, -8.366, 5.069], [0.272, -37.765, 34.223], [0.272, -67.164, 63.376], [0.272, -96.564, 92.53], [0.272, -125.963, 121.683], [0.272, -155.362, 150.837], [0.272, -184.761, 179.99], [0.272, -214.161, 209.144], [0.272, -243.56, 238.298], [0.272, -272.959, 267.451], [0.272, -302.358, 296.605], [0.272, -331.758, 325.758], [0.272, -361.157, 354.912], [0.272, -390.556, 384.065], [0.272, -419.955, 413.219], [0.272, -449.355, 442.372], [0.272, -478.754, 471.526], [0.272, -508.153, 500.68]]","[[0.004, 2.692, -2.713], [0.004, 2.291, -2.316], [0.004, 1.89, -1.918], [0.004, 1.489, -1.521], [0.004, 1.088, -1.123], [0.004, 0.688, -0.726], [0.004, 0.287, -0.328], [0.004, -0.114, 0.069], [0.004, -0.515, 0.467], [0.004, -0.916, 0.864], [0.004, -1.317, 1.262], [0.004, -1.717, 1.659], [0.004, -2.118, 2.057], [0.004, -2.519, 2.454], [0.004, -2.92, 2.852], [0.004, -3.321, 3.249], [0.004, -3.722, 3.647], [0.004, -4.123, 4.044], [0.004, -4.523, 4.442], [0.004, -4.924, 4.839], [0.004, -5.325, 5.237], [0.004, -5.726, 5.634], [0.004, -6.127, 6.032], [0.004, -6.528, 6.429], [0.004, -6.929, 6.827]]"
