Rocket,Launch,Mach Number,Pitch (deg),Roll (deg),drag vector (N),Total Drag (N),C_D vector,Total C_D,Moment x_locations,Moments (Nm),C_M vectors
Hyperion,v1,0.6,3,0,"[-137.597, -2.2, -187.625]",232.682,"[-0.384, -0.006, -0.524]",0.649,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.36, 162.54, -6.104], [0.36, 143.778, -5.885], [0.36, 125.015, -5.665], [0.36, 106.253, -5.445], [0.36, 87.49, -5.225], [0.36, 68.728, -5.005], [0.36, 49.965, -4.785], [0.36, 31.203, -4.565], [0.36, 12.44, -4.345], [0.36, -6.322, -4.125], [0.36, -25.085, -3.905], [0.36, -43.847, -3.685], [0.36, -62.61, -3.465], [0.36, -81.373, -3.245], [0.36, -100.135, -3.025], [0.36, -118.898, -2.805], [0.36, -137.66, -2.585], [0.36, -156.423, -2.365], [0.36, -175.185, -2.145], [0.36, -193.948, -1.925], [0.36, -212.71, -1.705], [0.36, -231.473, -1.485], [0.36, -250.235, -1.265], [0.36, -268.998, -1.045], [0.36, -287.76, -0.825], [0.36, -306.523, -0.605], [0.36, -325.285, -0.385], [0.36, -344.048, -0.166], [0.36, -362.81, 0.054], [0.36, -381.573, 0.274]]","[[0.008, 3.463, -0.13], [0.008, 3.063, -0.125], [0.008, 2.663, -0.121], [0.008, 2.264, -0.116], [0.008, 1.864, -0.111], [0.008, 1.464, -0.107], [0.008, 1.064, -0.102], [0.008, 0.665, -0.097], [0.008, 0.265, -0.093], [0.008, -0.135, -0.088], [0.008, -0.534, -0.083], [0.008, -0.934, -0.079], [0.008, -1.334, -0.074], [0.008, -1.734, -0.069], [0.008, -2.133, -0.064], [0.008, -2.533, -0.06], [0.008, -2.933, -0.055], [0.008, -3.332, -0.05], [0.008, -3.732, -0.046], [0.008, -4.132, -0.041], [0.008, -4.532, -0.036], [0.008, -4.931, -0.032], [0.008, -5.331, -0.027], [0.008, -5.731, -0.022], [0.008, -6.131, -0.018], [0.008, -6.53, -0.013], [0.008, -6.93, -0.008], [0.008, -7.33, -0.004], [0.008, -7.729, 0.001], [0.008, -8.129, 0.006]]"
Hyperion,v1,0.1,3,0,"[-4.715, -0.915, -4.321]",6.461,"[-0.474, -0.092, -0.434]",0.649,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.001, 4.125, -0.874], [0.001, 3.693, -0.782], [0.001, 3.26, -0.691], [0.001, 2.828, -0.599], [0.001, 2.396, -0.508], [0.001, 1.964, -0.416], [0.001, 1.532, -0.325], [0.001, 1.1, -0.234], [0.001, 0.668, -0.142], [0.001, 0.236, -0.051], [0.001, -0.197, 0.041], [0.001, -0.629, 0.132], [0.001, -1.061, 0.224], [0.001, -1.493, 0.315], [0.001, -1.925, 0.407], [0.001, -2.357, 0.498], [0.001, -2.789, 0.59], [0.001, -3.221, 0.681], [0.001, -3.654, 0.773], [0.001, -4.086, 0.864], [0.001, -4.518, 0.956], [0.001, -4.95, 1.047], [0.001, -5.382, 1.138], [0.001, -5.814, 1.23], [0.001, -6.246, 1.321], [0.001, -6.678, 1.413], [0.001, -7.111, 1.504], [0.001, -7.543, 1.596], [0.001, -7.975, 1.687], [0.001, -8.407, 1.779]]","[[0.001, 3.164, -0.67], [0.001, 2.832, -0.6], [0.001, 2.5, -0.53], [0.001, 2.169, -0.459], [0.001, 1.838, -0.39], [0.001, 1.506, -0.319], [0.001, 1.175, -0.249], [0.001, 0.844, -0.179], [0.001, 0.512, -0.109], [0.001, 0.181, -0.039], [0.001, -0.151, 0.031], [0.001, -0.482, 0.101], [0.001, -0.814, 0.172], [0.001, -1.145, 0.242], [0.001, -1.476, 0.312], [0.001, -1.808, 0.382], [0.001, -2.139, 0.453], [0.001, -2.47, 0.522], [0.001, -2.802, 0.593], [0.001, -3.134, 0.663], [0.001, -3.465, 0.733], [0.001, -3.796, 0.803], [0.001, -4.128, 0.873], [0.001, -4.459, 0.943], [0.001, -4.79, 1.013], [0.001, -5.122, 1.084], [0.001, -5.454, 1.154], [0.001, -5.785, 1.224], [0.001, -6.116, 1.294], [0.001, -6.448, 1.364]]"
Hyperion,v1,0.9,4,0,"[-313.611, -8.881, -684.36]",752.848,"[-0.389, -0.011, -0.849]",0.934,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.895, 504.831, -21.584], [0.895, 436.395, -20.695], [0.895, 367.959, -19.807], [0.895, 299.523, -18.919], [0.895, 231.087, -18.031], [0.895, 162.651, -17.143], [0.895, 94.215, -16.255], [0.895, 25.779, -15.367], [0.895, -42.657, -14.479], [0.895, -111.093, -13.591], [0.895, -179.529, -12.703], [0.895, -247.965, -11.815], [0.895, -316.401, -10.927], [0.895, -384.837, -10.038], [0.895, -453.273, -9.15], [0.895, -521.709, -8.262], [0.895, -590.145, -7.374], [0.895, -658.581, -6.486], [0.895, -727.017, -5.598], [0.895, -795.453, -4.71], [0.895, -863.889, -3.822], [0.895, -932.325, -2.934], [0.895, -1000.762, -2.046], [0.895, -1069.198, -1.158], [0.895, -1137.634, -0.269], [0.895, -1206.07, 0.619], [0.895, -1274.506, 1.507], [0.895, -1342.942, 2.395], [0.895, -1411.378, 3.283], [0.895, -1479.814, 4.171]]","[[0.008, 4.78, -0.204], [0.008, 4.132, -0.196], [0.008, 3.484, -0.188], [0.008, 2.836, -0.179], [0.008, 2.188, -0.171], [0.008, 1.54, -0.162], [0.008, 0.892, -0.154], [0.008, 0.244, -0.146], [0.008, -0.404, -0.137], [0.008, -1.052, -0.129], [0.008, -1.7, -0.12], [0.008, -2.348, -0.112], [0.008, -2.996, -0.103], [0.008, -3.644, -0.095], [0.008, -4.292, -0.087], [0.008, -4.94, -0.078], [0.008, -5.588, -0.07], [0.008, -6.236, -0.061], [0.008, -6.884, -0.053], [0.008, -7.532, -0.045], [0.008, -8.18, -0.036], [0.008, -8.828, -0.028], [0.008, -9.476, -0.019], [0.008, -10.124, -0.011], [0.008, -10.772, -0.003], [0.008, -11.42, 0.006], [0.008, -12.068, 0.014], [0.008, -12.716, 0.023], [0.008, -13.364, 0.031], [0.008, -14.012, 0.039]]"
Hyperion,v1,0.15,2,0,"[-9.909, -1.199, -6.835]",12.098,"[-0.442, -0.054, -0.305]",0.54,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.003, 6.683, -1.15], [0.003, 6.0, -1.031], [0.003, 5.316, -0.911], [0.003, 4.632, -0.791], [0.003, 3.949, -0.671], [0.003, 3.265, -0.551], [0.003, 2.582, -0.431], [0.003, 1.898, -0.311], [0.003, 1.215, -0.191], [0.003, 0.531, -0.072], [0.003, -0.152, 0.048], [0.003, -0.836, 0.168], [0.003, -1.519, 0.288], [0.003, -2.203, 0.408], [0.003, -2.886, 0.528], [0.003, -3.57, 0.648], [0.003, -4.253, 0.768], [0.003, -4.937, 0.887], [0.003, -5.621, 1.007], [0.003, -6.304, 1.127], [0.003, -6.988, 1.247], [0.003, -7.671, 1.367], [0.003, -8.355, 1.487], [0.003, -9.038, 1.607], [0.003, -9.722, 1.727], [0.003, -10.405, 1.846], [0.003, -11.089, 1.966], [0.003, -11.772, 2.086], [0.003, -12.456, 2.206], [0.003, -13.139, 2.326]]","[[0.001, 2.278, -0.392], [0.001, 2.045, -0.351], [0.001, 1.812, -0.311], [0.001, 1.579, -0.27], [0.001, 1.346, -0.229], [0.001, 1.113, -0.188], [0.001, 0.88, -0.147], [0.001, 0.647, -0.106], [0.001, 0.414, -0.065], [0.001, 0.181, -0.025], [0.001, -0.052, 0.016], [0.001, -0.285, 0.057], [0.001, -0.518, 0.098], [0.001, -0.751, 0.139], [0.001, -0.984, 0.18], [0.001, -1.217, 0.221], [0.001, -1.45, 0.262], [0.001, -1.683, 0.302], [0.001, -1.916, 0.343], [0.001, -2.149, 0.384], [0.001, -2.382, 0.425], [0.001, -2.615, 0.466], [0.001, -2.848, 0.507], [0.001, -3.081, 0.548], [0.001, -3.314, 0.589], [0.001, -3.547, 0.629], [0.001, -3.78, 0.67], [0.001, -4.013, 0.711], [0.001, -4.246, 0.752], [0.001, -4.479, 0.793]]"
Hyperion,v1,0.7,2,0,"[-185.484, -1.198, -166.952]",249.557,"[-0.38, -0.002, -0.342]",0.512,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.32, 144.782, -4.201], [0.32, 128.087, -4.081], [0.32, 111.392, -3.961], [0.32, 94.696, -3.842], [0.32, 78.001, -3.722], [0.32, 61.306, -3.602], [0.32, 44.611, -3.482], [0.32, 27.916, -3.363], [0.32, 11.22, -3.243], [0.32, -5.475, -3.123], [0.32, -22.17, -3.003], [0.32, -38.865, -2.884], [0.32, -55.56, -2.764], [0.32, -72.256, -2.644], [0.32, -88.951, -2.524], [0.32, -105.646, -2.404], [0.32, -122.341, -2.285], [0.32, -139.036, -2.165], [0.32, -155.732, -2.045], [0.32, -172.427, -1.925], [0.32, -189.122, -1.806], [0.32, -205.817, -1.686], [0.32, -222.512, -1.566], [0.32, -239.208, -1.446], [0.32, -255.903, -1.327], [0.32, -272.598, -1.207], [0.32, -289.293, -1.087], [0.32, -305.989, -0.967], [0.32, -322.684, -0.848], [0.32, -339.379, -0.728]]","[[0.005, 2.266, -0.066], [0.005, 2.005, -0.064], [0.005, 1.744, -0.062], [0.005, 1.482, -0.06], [0.005, 1.221, -0.058], [0.005, 0.96, -0.056], [0.005, 0.698, -0.055], [0.005, 0.437, -0.053], [0.005, 0.176, -0.051], [0.005, -0.086, -0.049], [0.005, -0.347, -0.047], [0.005, -0.608, -0.045], [0.005, -0.87, -0.043], [0.005, -1.131, -0.041], [0.005, -1.392, -0.04], [0.005, -1.654, -0.038], [0.005, -1.915, -0.036], [0.005, -2.176, -0.034], [0.005, -2.438, -0.032], [0.005, -2.699, -0.03], [0.005, -2.96, -0.028], [0.005, -3.221, -0.026], [0.005, -3.483, -0.025], [0.005, -3.744, -0.023], [0.005, -4.005, -0.021], [0.005, -4.267, -0.019], [0.005, -4.528, -0.017], [0.005, -4.789, -0.015], [0.005, -5.051, -0.013], [0.005, -5.312, -0.011]]"
Hyperion,v1,0.8,5,0,"[-233.038, -16.997, -653.08]",693.621,"[-0.366, -0.027, -1.025]",1.089,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.749, 506.03, -28.297], [0.749, 440.722, -26.597], [0.749, 375.414, -24.898], [0.749, 310.106, -23.198], [0.749, 244.798, -21.498], [0.749, 179.49, -19.799], [0.749, 114.182, -18.099], [0.749, 48.874, -16.399], [0.749, -16.434, -14.7], [0.749, -81.742, -13.0], [0.749, -147.05, -11.3], [0.749, -212.358, -9.601], [0.749, -277.666, -7.901], [0.749, -342.974, -6.201], [0.749, -408.282, -4.502], [0.749, -473.59, -2.802], [0.749, -538.898, -1.102], [0.749, -604.206, 0.597], [0.749, -669.514, 2.297], [0.749, -734.822, 3.997], [0.749, -800.13, 5.696], [0.749, -865.438, 7.396], [0.749, -930.746, 9.096], [0.749, -996.055, 10.795], [0.749, -1061.363, 12.495], [0.749, -1126.671, 14.195], [0.749, -1191.979, 15.894], [0.749, -1257.287, 17.594], [0.749, -1322.595, 19.294], [0.749, -1387.903, 20.993]]","[[0.009, 6.064, -0.339], [0.009, 5.281, -0.319], [0.009, 4.499, -0.298], [0.009, 3.716, -0.278], [0.009, 2.934, -0.258], [0.009, 2.151, -0.237], [0.009, 1.368, -0.217], [0.009, 0.586, -0.197], [0.009, -0.197, -0.176], [0.009, -0.98, -0.156], [0.009, -1.762, -0.135], [0.009, -2.545, -0.115], [0.009, -3.327, -0.095], [0.009, -4.11, -0.074], [0.009, -4.893, -0.054], [0.009, -5.675, -0.034], [0.009, -6.458, -0.013], [0.009, -7.241, 0.007], [0.009, -8.023, 0.028], [0.009, -8.806, 0.048], [0.009, -9.589, 0.068], [0.009, -10.371, 0.089], [0.009, -11.154, 0.109], [0.009, -11.936, 0.129], [0.009, -12.719, 0.15], [0.009, -13.502, 0.17], [0.009, -14.284, 0.19], [0.009, -15.067, 0.211], [0.009, -15.85, 0.231], [0.009, -16.632, 0.252]]"
Hyperion,v1,0.05,3,0,"[-1.316, -0.297, -0.954]",1.652,"[-0.529, -0.119, -0.383]",0.664,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.0, 0.94, -0.295], [0.0, 0.844, -0.265], [0.0, 0.749, -0.236], [0.0, 0.654, -0.206], [0.0, 0.558, -0.176], [0.0, 0.463, -0.147], [0.0, 0.367, -0.117], [0.0, 0.272, -0.087], [0.0, 0.176, -0.058], [0.0, 0.081, -0.028], [0.0, -0.014, 0.002], [0.0, -0.11, 0.031], [0.0, -0.205, 0.061], [0.0, -0.301, 0.091], [0.0, -0.396, 0.12], [0.0, -0.491, 0.15], [0.0, -0.587, 0.18], [0.0, -0.682, 0.209], [0.0, -0.778, 0.239], [0.0, -0.873, 0.269], [0.0, -0.968, 0.299], [0.0, -1.064, 0.328], [0.0, -1.159, 0.358], [0.0, -1.255, 0.388], [0.0, -1.35, 0.417], [0.0, -1.445, 0.447], [0.0, -1.541, 0.477], [0.0, -1.636, 0.506], [0.0, -1.732, 0.536], [0.0, -1.827, 0.566]]","[[0.0, 2.884, -0.905], [0.0, 2.589, -0.813], [0.0, 2.298, -0.724], [0.0, 2.006, -0.632], [0.0, 1.712, -0.54], [0.0, 1.42, -0.451], [0.0, 1.126, -0.359], [0.0, 0.834, -0.267], [0.0, 0.54, -0.178], [0.0, 0.248, -0.086], [0.0, -0.043, 0.006], [0.0, -0.337, 0.095], [0.0, -0.629, 0.187], [0.0, -0.923, 0.279], [0.0, -1.215, 0.368], [0.0, -1.506, 0.46], [0.0, -1.801, 0.552], [0.0, -2.092, 0.641], [0.0, -2.387, 0.733], [0.0, -2.678, 0.825], [0.0, -2.97, 0.917], [0.0, -3.264, 1.006], [0.0, -3.556, 1.098], [0.0, -3.85, 1.19], [0.0, -4.142, 1.279], [0.0, -4.433, 1.371], [0.0, -4.728, 1.463], [0.0, -5.019, 1.552], [0.0, -5.313, 1.644], [0.0, -5.605, 1.736]]"
Hyperion,v1,1.8,4,0,"[-1518.235, -21.838, -2365.321]",2810.74,"[-0.471, -0.007, -0.733]",0.872,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[1.028, 2085.931, -33.551], [1.028, 1849.399, -31.367], [1.028, 1612.867, -29.183], [1.028, 1376.335, -27.0], [1.028, 1139.803, -24.816], [1.028, 903.271, -22.632], [1.028, 666.739, -20.448], [1.028, 430.206, -18.264], [1.028, 193.674, -16.08], [1.028, -42.858, -13.897], [1.028, -279.39, -11.713], [1.028, -515.922, -9.529], [1.028, -752.454, -7.345], [1.028, -988.986, -5.161], [1.028, -1225.518, -2.978], [1.028, -1462.051, -0.794], [1.028, -1698.583, 1.39], [1.028, -1935.115, 3.574], [1.028, -2171.647, 5.758], [1.028, -2408.179, 7.941], [1.028, -2644.711, 10.125], [1.028, -2881.243, 12.309], [1.028, -3117.776, 14.493], [1.028, -3354.308, 16.677], [1.028, -3590.84, 18.861], [1.028, -3827.372, 21.044], [1.028, -4063.904, 23.228], [1.028, -4300.436, 25.412], [1.028, -4536.968, 27.596], [1.028, -4773.5, 29.78]]","[[0.002, 4.938, -0.079], [0.002, 4.378, -0.074], [0.002, 3.818, -0.069], [0.002, 3.258, -0.064], [0.002, 2.698, -0.059], [0.002, 2.138, -0.054], [0.002, 1.578, -0.048], [0.002, 1.018, -0.043], [0.002, 0.458, -0.038], [0.002, -0.101, -0.033], [0.002, -0.661, -0.028], [0.002, -1.221, -0.023], [0.002, -1.781, -0.017], [0.002, -2.341, -0.012], [0.002, -2.901, -0.007], [0.002, -3.461, -0.002], [0.002, -4.021, 0.003], [0.002, -4.581, 0.008], [0.002, -5.141, 0.014], [0.002, -5.701, 0.019], [0.002, -6.26, 0.024], [0.002, -6.82, 0.029], [0.002, -7.38, 0.034], [0.002, -7.94, 0.039], [0.002, -8.5, 0.045], [0.002, -9.06, 0.05], [0.002, -9.62, 0.055], [0.002, -10.18, 0.06], [0.002, -10.74, 0.065], [0.002, -11.3, 0.07]]"
Hyperion,v1,1.0,3,0,"[-628.217, -3.495, -698.016]",939.093,"[-0.631, -0.004, -0.701]",0.944,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.385, 461.133, -13.671], [0.385, 391.331, -13.322], [0.385, 321.53, -12.972], [0.385, 251.728, -12.623], [0.385, 181.927, -12.273], [0.385, 112.125, -11.924], [0.385, 42.324, -11.574], [0.385, -27.478, -11.225], [0.385, -97.28, -10.875], [0.385, -167.081, -10.526], [0.385, -236.883, -10.176], [0.385, -306.684, -9.827], [0.385, -376.486, -9.477], [0.385, -446.287, -9.128], [0.385, -516.089, -8.778], [0.385, -585.891, -8.429], [0.385, -655.692, -8.079], [0.385, -725.494, -7.73], [0.385, -795.295, -7.38], [0.385, -865.097, -7.031], [0.385, -934.898, -6.681], [0.385, -1004.7, -6.332], [0.385, -1074.502, -5.982], [0.385, -1144.303, -5.633], [0.385, -1214.105, -5.283], [0.385, -1283.906, -4.934], [0.385, -1353.708, -4.584], [0.385, -1423.51, -4.235], [0.385, -1493.311, -3.885], [0.385, -1563.113, -3.536]]","[[0.003, 3.537, -0.105], [0.003, 3.001, -0.102], [0.003, 2.466, -0.099], [0.003, 1.931, -0.097], [0.003, 1.395, -0.094], [0.003, 0.86, -0.091], [0.003, 0.325, -0.089], [0.003, -0.211, -0.086], [0.003, -0.746, -0.083], [0.003, -1.281, -0.081], [0.003, -1.817, -0.078], [0.003, -2.352, -0.075], [0.003, -2.887, -0.073], [0.003, -3.423, -0.07], [0.003, -3.958, -0.067], [0.003, -4.494, -0.065], [0.003, -5.029, -0.062], [0.003, -5.564, -0.059], [0.003, -6.1, -0.057], [0.003, -6.635, -0.054], [0.003, -7.17, -0.051], [0.003, -7.706, -0.049], [0.003, -8.241, -0.046], [0.003, -8.776, -0.043], [0.003, -9.312, -0.041], [0.003, -9.847, -0.038], [0.003, -10.382, -0.035], [0.003, -10.918, -0.032], [0.003, -11.453, -0.03], [0.003, -11.988, -0.027]]"
Hyperion,v1,1.2,4,0,"[-856.772, -20.56, -1273.827]",1535.29,"[-0.598, -0.014, -0.889]",1.071,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.497, 899.338, -30.656], [0.497, 771.956, -28.6], [0.497, 644.573, -26.544], [0.497, 517.19, -24.488], [0.497, 389.808, -22.432], [0.497, 262.425, -20.376], [0.497, 135.042, -18.32], [0.497, 7.66, -16.264], [0.497, -119.723, -14.208], [0.497, -247.106, -12.152], [0.497, -374.488, -10.096], [0.497, -501.871, -8.04], [0.497, -629.254, -5.984], [0.497, -756.636, -3.928], [0.497, -884.019, -1.872], [0.497, -1011.402, 0.184], [0.497, -1138.784, 2.24], [0.497, -1266.167, 4.296], [0.497, -1393.55, 6.352], [0.497, -1520.932, 8.408], [0.497, -1648.315, 10.464], [0.497, -1775.698, 12.52], [0.497, -1903.08, 14.576], [0.497, -2030.463, 16.632], [0.497, -2157.846, 18.688], [0.497, -2285.228, 20.744], [0.497, -2412.611, 22.8], [0.497, -2539.994, 24.856], [0.497, -2667.376, 26.912], [0.497, -2794.759, 28.968]]","[[0.003, 4.79, -0.163], [0.003, 4.112, -0.152], [0.003, 3.433, -0.141], [0.003, 2.755, -0.13], [0.003, 2.076, -0.119], [0.003, 1.398, -0.109], [0.003, 0.719, -0.098], [0.003, 0.041, -0.087], [0.003, -0.638, -0.076], [0.003, -1.316, -0.065], [0.003, -1.995, -0.054], [0.003, -2.673, -0.043], [0.003, -3.351, -0.032], [0.003, -4.03, -0.021], [0.003, -4.708, -0.01], [0.003, -5.387, 0.001], [0.003, -6.065, 0.012], [0.003, -6.744, 0.023], [0.003, -7.422, 0.034], [0.003, -8.101, 0.045], [0.003, -8.779, 0.056], [0.003, -9.458, 0.067], [0.003, -10.136, 0.078], [0.003, -10.814, 0.089], [0.003, -11.493, 0.1], [0.003, -12.171, 0.11], [0.003, -12.85, 0.121], [0.003, -13.528, 0.132], [0.003, -14.207, 0.143], [0.003, -14.885, 0.154]]"
Hyperion,v1,1.5,4,0,"[-1171.314, -23.695, -1807.723]",2154.159,"[-0.523, -0.011, -0.807]",0.962,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[1.224, 1417.649, -34.113], [1.224, 1236.876, -31.744], [1.224, 1056.104, -29.374], [1.224, 875.332, -27.005], [1.224, 694.56, -24.635], [1.224, 513.787, -22.266], [1.224, 333.015, -19.896], [1.224, 152.243, -17.527], [1.224, -28.53, -15.157], [1.224, -209.302, -12.788], [1.224, -390.074, -10.418], [1.224, -570.846, -8.049], [1.224, -751.619, -5.679], [1.224, -932.391, -3.31], [1.224, -1113.163, -0.94], [1.224, -1293.936, 1.429], [1.224, -1474.708, 3.799], [1.224, -1655.48, 6.168], [1.224, -1836.252, 8.537], [1.224, -2017.025, 10.907], [1.224, -2197.797, 13.276], [1.224, -2378.569, 15.646], [1.224, -2559.342, 18.015], [1.224, -2740.114, 20.385], [1.224, -2920.886, 22.754], [1.224, -3101.658, 25.124], [1.224, -3282.431, 27.493], [1.224, -3463.203, 29.863], [1.224, -3643.975, 32.232], [1.224, -3824.748, 34.602]]","[[0.004, 4.832, -0.116], [0.004, 4.216, -0.108], [0.004, 3.6, -0.1], [0.004, 2.984, -0.092], [0.004, 2.368, -0.084], [0.004, 1.751, -0.076], [0.004, 1.135, -0.068], [0.004, 0.519, -0.06], [0.004, -0.097, -0.052], [0.004, -0.713, -0.044], [0.004, -1.33, -0.036], [0.004, -1.946, -0.027], [0.004, -2.562, -0.019], [0.004, -3.178, -0.011], [0.004, -3.794, -0.003], [0.004, -4.411, 0.005], [0.004, -5.027, 0.013], [0.004, -5.643, 0.021], [0.004, -6.259, 0.029], [0.004, -6.875, 0.037], [0.004, -7.492, 0.045], [0.004, -8.108, 0.053], [0.004, -8.724, 0.061], [0.004, -9.34, 0.069], [0.004, -9.956, 0.078], [0.004, -10.573, 0.086], [0.004, -11.189, 0.094], [0.004, -11.805, 0.102], [0.004, -12.421, 0.11], [0.004, -13.037, 0.118]]"
Hyperion,v1,1.6,0,0,"[-1278.471, -1.101, 1.946]",1278.473,"[-0.502, -0.0, 0.001]",0.502,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.01, -4.488, -0.286], [0.01, -4.293, -0.176], [0.01, -4.099, -0.066], [0.01, -3.904, 0.044], [0.01, -3.71, 0.154], [0.01, -3.515, 0.264], [0.01, -3.32, 0.374], [0.01, -3.126, 0.484], [0.01, -2.931, 0.594], [0.01, -2.737, 0.704], [0.01, -2.542, 0.814], [0.01, -2.348, 0.924], [0.01, -2.153, 1.034], [0.01, -1.958, 1.144], [0.01, -1.764, 1.254], [0.01, -1.569, 1.365], [0.01, -1.375, 1.475], [0.01, -1.18, 1.585], [0.01, -0.985, 1.695], [0.01, -0.791, 1.805], [0.01, -0.596, 1.915], [0.01, -0.402, 2.025], [0.01, -0.207, 2.135], [0.01, -0.013, 2.245], [0.01, 0.182, 2.355], [0.01, 0.377, 2.465], [0.01, 0.571, 2.575], [0.01, 0.766, 2.685], [0.01, 0.96, 2.795], [0.01, 1.155, 2.906]]","[[0.0, -0.013, -0.001], [0.0, -0.013, -0.001], [0.0, -0.012, -0.0], [0.0, -0.012, 0.0], [0.0, -0.011, 0.0], [0.0, -0.011, 0.001], [0.0, -0.01, 0.001], [0.0, -0.009, 0.001], [0.0, -0.009, 0.002], [0.0, -0.008, 0.002], [0.0, -0.008, 0.002], [0.0, -0.007, 0.003], [0.0, -0.006, 0.003], [0.0, -0.006, 0.003], [0.0, -0.005, 0.004], [0.0, -0.005, 0.004], [0.0, -0.004, 0.004], [0.0, -0.004, 0.005], [0.0, -0.003, 0.005], [0.0, -0.002, 0.005], [0.0, -0.002, 0.006], [0.0, -0.001, 0.006], [0.0, -0.001, 0.006], [0.0, -0.0, 0.007], [0.0, 0.001, 0.007], [0.0, 0.001, 0.007], [0.0, 0.002, 0.008], [0.0, 0.002, 0.008], [0.0, 0.003, 0.008], [0.0, 0.003, 0.009]]"
